edge_id,hour,travel_time_min,speed_kph,data_source
PE00580,16,15.63915,76.271186,prototype
PE00580,17,19.2176,62.068966,prototype
PE00580,18,21.205628,56.25,prototype
PE00580,19,17.229573,69.230769,prototype
PE00580,20,14.843939,80.357143,prototype
PE00580,21,13.253517,90.0,prototype
PE00580,22,12.590841,94.736842,prototype
PE00581,6,0.128285,81.818182,prototype
PE00581,7,0.157441,66.666667,prototype
PE00581,8,0.180765,58.064516,prototype
PE00581,9,0.151609,69.230769,prototype
PE00581,10,0.128285,81.818182,prototype
PE00581,11,0.122454,85.714286,prototype
PE00581,12,0.128285,81.818182,prototype
PE00581,13,0.122454,85.714286,prototype
PE00581,14,0.122454,85.714286,prototype
PE00581,15,0.125952,83.333333,prototype
PE00581,16,0.137615,76.271186,prototype
PE00581,17,0.169103,62.068966,prototype
PE00581,18,0.186596,56.25,prototype
PE00581,19,0.151609,69.230769,prototype
PE00581,20,0.130617,80.357143,prototype
PE00581,21,0.116623,90.0,prototype
PE00581,22,0.110792,94.736842,prototype
PE00582,6,0.128285,81.818182,prototype
PE00582,7,0.157441,66.666667,prototype
PE00582,8,0.180765,58.064516,prototype
PE00582,9,0.151609,69.230769,prototype
PE00582,10,0.128285,81.818182,prototype
PE00582,11,0.122454,85.714286,prototype
PE00582,12,0.128285,81.818182,prototype
PE00582,13,0.122454,85.714286,prototype
PE00582,14,0.122454,85.714286,prototype
PE00582,15,0.125952,83.333333,prototype
PE00582,16,0.137615,76.271186,prototype
PE00582,17,0.169103,62.068966,prototype
PE00582,18,0.186596,56.25,prototype
PE00582,19,0.151609,69.230769,prototype
PE00582,20,0.130617,80.357143,prototype
PE00582,21,0.116623,90.0,prototype
PE00582,22,0.110792,94.736842,prototype
PE00583,6,0.637577,81.818182,prototype
PE00583,7,0.782481,66.666667,prototype
PE00583,8,0.898404,58.064516,prototype
PE00583,9,0.7535,69.230769,prototype
PE00583,10,0.637577,81.818182,prototype
PE00583,11,0.608596,85.714286,prototype
PE00583,12,0.637577,81.818182,prototype
PE00583,13,0.608596,85.714286,prototype
PE00583,14,0.608596,85.714286,prototype
PE00583,15,0.625985,83.333333,prototype
PE00583,16,0.683946,76.271186,prototype
PE00583,17,0.840442,62.068966,prototype
PE00583,18,0.927385,56.25,prototype
PE00583,19,0.7535,69.230769,prototype
PE00583,20,0.649169,80.357143,prototype
PE00583,21,0.579615,90.0,prototype
PE00583,22,0.550635,94.736842,prototype
PE00584,6,0.637577,81.818182,prototype
PE00584,7,0.782481,66.666667,prototype
PE00584,8,0.898404,58.064516,prototype
PE00584,9,0.7535,69.230769,prototype
PE00584,10,0.637577,81.818182,prototype
PE00584,11,0.608596,85.714286,prototype
PE00584,12,0.637577,81.818182,prototype
PE00584,13,0.608596,85.714286,prototype
PE00584,14,0.608596,85.714286,prototype
PE00584,15,0.625985,83.333333,prototype
PE00584,16,0.683946,76.271186,prototype
PE00584,17,0.840442,62.068966,prototype
PE00584,18,0.927385,56.25,prototype
PE00584,19,0.7535,69.230769,prototype
PE00584,20,0.649169,80.357143,prototype
PE00584,21,0.579615,90.0,prototype
PE00584,22,0.550635,94.736842,prototype
PE00585,6,12.212807,81.818182,prototype
PE00585,7,14.988445,66.666667,prototype
PE00585,8,17.208956,58.064516,prototype
PE00585,9,14.433318,69.230769,prototype
PE00585,10,12.212807,81.818182,prototype
PE00585,11,11.65768,85.714286,prototype
PE00585,12,12.212807,81.818182,prototype
PE00585,13,11.65768,85.714286,prototype
PE00585,14,11.65768,85.714286,prototype
PE00585,15,11.990756,83.333333,prototype
PE00585,16,13.101011,76.271186,prototype
PE00585,17,16.0987,62.068966,prototype
PE00585,18,17.764083,56.25,prototype
PE00585,19,14.433318,69.230769,prototype
PE00585,20,12.434858,80.357143,prototype
PE00585,21,11.102552,90.0,prototype
PE00585,22,10.547424,94.736842,prototype
PE00586,6,12.212807,81.818182,prototype
PE00586,7,14.988445,66.666667,prototype
PE00586,8,17.208956,58.064516,prototype
PE00586,9,14.433318,69.230769,prototype
PE00586,10,12.212807,81.818182,prototype
PE00586,11,11.65768,85.714286,prototype
PE00586,12,12.212807,81.818182,prototype
PE00586,13,11.65768,85.714286,prototype
PE00586,14,11.65768,85.714286,prototype
PE00586,15,11.990756,83.333333,prototype
PE00586,16,13.101011,76.271186,prototype
PE00586,17,16.0987,62.068966,prototype
PE00586,18,17.764083,56.25,prototype
PE00586,19,14.433318,69.230769,prototype
PE00586,20,12.434858,80.357143,prototype
PE00586,21,11.102552,90.0,prototype
PE00586,22,10.547424,94.736842,prototype
PE00587,6,13.938192,81.818182,prototype
PE00587,7,17.105963,66.666667,prototype
PE00587,8,19.64018,58.064516,prototype
PE00587,9,16.472409,69.230769,prototype
PE00587,10,13.938192,81.818182,prototype
PE00587,11,13.304638,85.714286,prototype
PE00587,12,13.938192,81.818182,prototype
PE00587,13,13.304638,85.714286,prototype
PE00587,14,13.304638,85.714286,prototype
PE00587,15,13.684771,83.333333,prototype
PE00587,16,14.951879,76.271186,prototype
PE00587,17,18.373072,62.068966,prototype
PE00587,18,20.273734,56.25,prototype
PE00587,19,16.472409,69.230769,prototype
PE00587,20,14.191614,80.357143,prototype
PE00587,21,12.671084,90.0,prototype
PE00587,22,12.03753,94.736842,prototype
PE00588,6,13.938192,81.818182,prototype
PE00588,7,17.105963,66.666667,prototype
PE00588,8,19.64018,58.064516,prototype
PE00588,9,16.472409,69.230769,prototype
PE00588,10,13.938192,81.818182,prototype
PE00588,11,13.304638,85.714286,prototype
PE00588,12,13.938192,81.818182,prototype
PE00588,13,13.304638,85.714286,prototype
PE00588,14,13.304638,85.714286,prototype
PE00588,15,13.684771,83.333333,prototype
PE00588,16,14.951879,76.271186,prototype
PE00588,17,18.373072,62.068966,prototype
PE00588,18,20.273734,56.25,prototype
PE00588,19,16.472409,69.230769,prototype
PE00588,20,14.191614,80.357143,prototype
PE00588,21,12.671084,90.0,prototype
PE00588,22,12.03753,94.736842,prototype
PE00589,6,15.999334,81.818182,prototype
PE00589,7,19.635547,66.666667,prototype
PE00589,8,22.544516,58.064516,prototype
PE00589,9,18.908304,69.230769,prototype
PE00589,10,15.999334,81.818182,prototype
PE00589,11,15.272092,85.714286,prototype
PE00589,12,15.999334,81.818182,prototype
PE00589,13,15.272092,85.714286,prototype
PE00589,14,15.272092,85.714286,prototype
PE00589,15,15.708437,83.333333,prototype
PE00589,16,17.162922,76.271186,prototype
PE00589,17,21.090032,62.068966,prototype
PE00589,18,23.271759,56.25,prototype
PE00589,19,18.908304,69.230769,prototype
PE00589,20,16.290231,80.357143,prototype
PE00589,21,14.544849,90.0,prototype
PE00589,22,13.817607,94.736842,prototype
PE00590,6,15.999334,81.818182,prototype
PE00590,7,19.635547,66.666667,prototype
PE00590,8,22.544516,58.064516,prototype
PE00590,9,18.908304,69.230769,prototype
PE00590,10,15.999334,81.818182,prototype
PE00590,11,15.272092,85.714286,prototype
PE00590,12,15.999334,81.818182,prototype
PE00590,13,15.272092,85.714286,prototype
PE00590,14,15.272092,85.714286,prototype
PE00590,15,15.708437,83.333333,prototype
PE00590,16,17.162922,76.271186,prototype
PE00590,17,21.090032,62.068966,prototype
PE00590,18,23.271759,56.25,prototype
PE00590,19,18.908304,69.230769,prototype
PE00590,20,16.290231,80.357143,prototype
PE00590,21,14.544849,90.0,prototype
PE00590,22,13.817607,94.736842,prototype
PE00591,6,8.472096,81.818182,prototype
PE00591,7,10.397572,66.666667,prototype
PE00591,8,11.937953,58.064516,prototype
PE00591,9,10.012477,69.230769,prototype
PE00591,10,8.472096,81.818182,prototype
PE00591,11,8.087001,85.714286,prototype
PE00591,12,8.472096,81.818182,prototype
PE00591,13,8.087001,85.714286,prototype
PE00591,14,8.087001,85.714286,prototype
PE00591,15,8.318058,83.333333,prototype
PE00591,16,9.088248,76.271186,prototype
PE00591,17,11.167763,62.068966,prototype
PE00591,18,12.323049,56.25,prototype
PE00591,19,10.012477,69.230769,prototype
PE00591,20,8.626134,80.357143,prototype
PE00591,21,7.701905,90.0,prototype
PE00591,22,7.31681,94.736842,prototype
PE00592,6,8.472096,81.818182,prototype
PE00592,7,10.397572,66.666667,prototype
PE00592,8,11.937953,58.064516,prototype
PE00592,9,10.012477,69.230769,prototype
PE00592,10,8.472096,81.818182,prototype
PE00592,11,8.087001,85.714286,prototype
PE00592,12,8.472096,81.818182,prototype
PE00592,13,8.087001,85.714286,prototype
PE00592,14,8.087001,85.714286,prototype
PE00592,15,8.318058,83.333333,prototype
PE00592,16,9.088248,76.271186,prototype
PE00592,17,11.167763,62.068966,prototype
PE00592,18,12.323049,56.25,prototype
PE00592,19,10.012477,69.230769,prototype
PE00592,20,8.626134,80.357143,prototype
PE00592,21,7.701905,90.0,prototype
PE00592,22,7.31681,94.736842,prototype
PE00593,6,8.47915,81.818182,prototype
PE00593,7,10.406229,66.666667,prototype
PE00593,8,11.947893,58.064516,prototype
PE00593,9,10.020813,69.230769,prototype
PE00593,10,8.47915,81.818182,prototype
PE00593,11,8.093734,85.714286,prototype
PE00593,12,8.47915,81.818182,prototype
PE00593,13,8.093734,85.714286,prototype
PE00593,14,8.093734,85.714286,prototype
PE00593,15,8.324983,83.333333,prototype
PE00593,16,9.095815,76.271186,prototype
PE00593,17,11.177061,62.068966,prototype
PE00593,18,12.333309,56.25,prototype
PE00593,19,10.020813,69.230769,prototype
PE00593,20,8.633316,80.357143,prototype
PE00593,21,7.708318,90.0,prototype
PE00593,22,7.322902,94.736842,prototype
PE00594,6,8.47915,81.818182,prototype
PE00594,7,10.406229,66.666667,prototype
PE00594,8,11.947893,58.064516,prototype
PE00594,9,10.020813,69.230769,prototype
PE00594,10,8.47915,81.818182,prototype
PE00594,11,8.093734,85.714286,prototype
PE00594,12,8.47915,81.818182,prototype
PE00594,13,8.093734,85.714286,prototype
PE00594,14,8.093734,85.714286,prototype
PE00594,15,8.324983,83.333333,prototype
PE00594,16,9.095815,76.271186,prototype
PE00594,17,11.177061,62.068966,prototype
PE00594,18,12.333309,56.25,prototype
PE00594,19,10.020813,69.230769,prototype
PE00594,20,8.633316,80.357143,prototype
PE00594,21,7.708318,90.0,prototype
PE00594,22,7.322902,94.736842,prototype
PE00595,6,9.664156,81.818182,prototype
PE00595,7,11.860555,66.666667,prototype
PE00595,8,13.617674,58.064516,prototype
PE00595,9,11.421275,69.230769,prototype
PE00595,10,9.664156,81.818182,prototype
PE00595,11,9.224876,85.714286,prototype
PE00595,12,9.664156,81.818182,prototype
PE00595,13,9.224876,85.714286,prototype
PE00595,14,9.224876,85.714286,prototype
PE00595,15,9.488444,83.333333,prototype
PE00595,16,10.367003,76.271186,prototype
PE00595,17,12.739114,62.068966,prototype
PE00595,18,14.056954,56.25,prototype
PE00595,19,11.421275,69.230769,prototype
PE00595,20,9.839868,80.357143,prototype
PE00595,21,8.785596,90.0,prototype
PE00595,22,8.346316,94.736842,prototype
PE00596,6,9.664156,81.818182,prototype
PE00596,7,11.860555,66.666667,prototype
PE00596,8,13.617674,58.064516,prototype
PE00596,9,11.421275,69.230769,prototype
PE00596,10,9.664156,81.818182,prototype
PE00596,11,9.224876,85.714286,prototype
PE00596,12,9.664156,81.818182,prototype
PE00596,13,9.224876,85.714286,prototype
PE00596,14,9.224876,85.714286,prototype
PE00596,15,9.488444,83.333333,prototype
PE00596,16,10.367003,76.271186,prototype
PE00596,17,12.739114,62.068966,prototype
PE00596,18,14.056954,56.25,prototype
PE00596,19,11.421275,69.230769,prototype
PE00596,20,9.839868,80.357143,prototype
PE00596,21,8.785596,90.0,prototype
PE00596,22,8.346316,94.736842,prototype
PE00597,6,38.119896,81.818182,prototype
PE00597,7,46.783509,66.666667,prototype
PE00597,8,53.7144,58.064516,prototype
PE00597,9,45.050787,69.230769,prototype
PE00597,10,38.119896,81.818182,prototype
PE00597,11,36.387174,85.714286,prototype
PE00597,12,38.119896,81.818182,prototype
PE00597,13,36.387174,85.714286,prototype
PE00597,14,36.387174,85.714286,prototype
PE00597,15,37.426807,83.333333,prototype
PE00597,16,40.892253,76.271186,prototype
PE00597,17,50.248954,62.068966,prototype
PE00597,18,55.447122,56.25,prototype
PE00597,19,45.050787,69.230769,prototype
PE00597,20,38.812985,80.357143,prototype
PE00597,21,34.654451,90.0,prototype
PE00597,22,32.921729,94.736842,prototype
PE00598,6,38.119896,81.818182,prototype
PE00598,7,46.783509,66.666667,prototype
PE00598,8,53.7144,58.064516,prototype
PE00598,9,45.050787,69.230769,prototype
PE00598,10,38.119896,81.818182,prototype
PE00598,11,36.387174,85.714286,prototype
PE00598,12,38.119896,81.818182,prototype
PE00598,13,36.387174,85.714286,prototype
PE00598,14,36.387174,85.714286,prototype
PE00598,15,37.426807,83.333333,prototype
PE00598,16,40.892253,76.271186,prototype
PE00598,17,50.248954,62.068966,prototype
PE00598,18,55.447122,56.25,prototype
PE00598,19,45.050787,69.230769,prototype
PE00598,20,38.812985,80.357143,prototype
PE00598,21,34.654451,90.0,prototype
PE00598,22,32.921729,94.736842,prototype
PE00599,6,1.637083,81.818182,prototype
PE00599,7,2.009147,66.666667,prototype
PE00599,8,2.306799,58.064516,prototype
PE00599,9,1.934735,69.230769,prototype
PE00599,10,1.637083,81.818182,prototype
PE00599,11,1.56267,85.714286,prototype
PE00599,12,1.637083,81.818182,prototype
PE00599,13,1.56267,85.714286,prototype
PE00599,14,1.56267,85.714286,prototype
PE00599,15,1.607318,83.333333,prototype
PE00599,16,1.756144,76.271186,prototype
PE00599,17,2.157973,62.068966,prototype
PE00599,18,2.381212,56.25,prototype
PE00599,19,1.934735,69.230769,prototype
PE00599,20,1.666848,80.357143,prototype
PE00599,21,1.488257,90.0,prototype
PE00599,22,1.413844,94.736842,prototype
PE00600,6,1.637083,81.818182,prototype
PE00600,7,2.009147,66.666667,prototype
PE00600,8,2.306799,58.064516,prototype
PE00600,9,1.934735,69.230769,prototype
PE00600,10,1.637083,81.818182,prototype
PE00600,11,1.56267,85.714286,prototype
PE00600,12,1.637083,81.818182,prototype
PE00600,13,1.56267,85.714286,prototype
PE00600,14,1.56267,85.714286,prototype
PE00600,15,1.607318,83.333333,prototype
PE00600,16,1.756144,76.271186,prototype
PE00600,17,2.157973,62.068966,prototype
PE00600,18,2.381212,56.25,prototype
PE00600,19,1.934735,69.230769,prototype
PE00600,20,1.666848,80.357143,prototype
PE00600,21,1.488257,90.0,prototype
PE00600,22,1.413844,94.736842,prototype
PE00601,6,1.755923,81.818182,prototype
PE00601,7,2.154996,66.666667,prototype
PE00601,8,2.474255,58.064516,prototype
PE00601,9,2.075181,69.230769,prototype
PE00601,10,1.755923,81.818182,prototype
PE00601,11,1.676108,85.714286,prototype
PE00601,12,1.755923,81.818182,prototype
PE00601,13,1.676108,85.714286,prototype
PE00601,14,1.676108,85.714286,prototype
PE00601,15,1.723997,83.333333,prototype
PE00601,16,1.883626,76.271186,prototype
PE00601,17,2.314625,62.068966,prototype
PE00601,18,2.554069,56.25,prototype
PE00601,19,2.075181,69.230769,prototype
PE00601,20,1.787849,80.357143,prototype
PE00601,21,1.596293,90.0,prototype
PE00601,22,1.516479,94.736842,prototype
PE00602,6,1.755923,81.818182,prototype
PE00602,7,2.154996,66.666667,prototype
PE00602,8,2.474255,58.064516,prototype
PE00602,9,2.075181,69.230769,prototype
PE00602,10,1.755923,81.818182,prototype
PE00602,11,1.676108,85.714286,prototype
PE00602,12,1.755923,81.818182,prototype
PE00602,13,1.676108,85.714286,prototype
PE00602,14,1.676108,85.714286,prototype
PE00602,15,1.723997,83.333333,prototype
PE00602,16,1.883626,76.271186,prototype
PE00602,17,2.314625,62.068966,prototype
PE00602,18,2.554069,56.25,prototype
PE00602,19,2.075181,69.230769,prototype
PE00602,20,1.787849,80.357143,prototype
PE00602,21,1.596293,90.0,prototype
PE00602,22,1.516479,94.736842,prototype
PE00603,6,30.692829,81.818182,prototype
PE00603,7,37.668472,66.666667,prototype
PE00603,8,43.248987,58.064516,prototype
PE00603,9,36.273344,69.230769,prototype
PE00603,10,30.692829,81.818182,prototype
PE00603,11,29.297701,85.714286,prototype
PE00603,12,30.692829,81.818182,prototype
PE00603,13,29.297701,85.714286,prototype
PE00603,14,29.297701,85.714286,prototype
PE00603,15,30.134778,83.333333,prototype
PE00603,16,32.925035,76.271186,prototype
PE00603,17,40.458729,62.068966,prototype
PE00603,18,44.644115,56.25,prototype
PE00603,19,36.273344,69.230769,prototype
PE00603,20,31.250881,80.357143,prototype
PE00603,21,27.902572,90.0,prototype
PE00603,22,26.507443,94.736842,prototype
PE00604,6,30.692829,81.818182,prototype
PE00604,7,37.668472,66.666667,prototype
PE00604,8,43.248987,58.064516,prototype
PE00604,9,36.273344,69.230769,prototype
PE00604,10,30.692829,81.818182,prototype
PE00604,11,29.297701,85.714286,prototype
PE00604,12,30.692829,81.818182,prototype
PE00604,13,29.297701,85.714286,prototype
PE00604,14,29.297701,85.714286,prototype
PE00604,15,30.134778,83.333333,prototype
PE00604,16,32.925035,76.271186,prototype
PE00604,17,40.458729,62.068966,prototype
PE00604,18,44.644115,56.25,prototype
PE00604,19,36.273344,69.230769,prototype
PE00604,20,31.250881,80.357143,prototype
PE00604,21,27.902572,90.0,prototype
PE00604,22,26.507443,94.736842,prototype
PE00605,6,5.798954,81.818182,prototype
PE00605,7,7.116898,66.666667,prototype
PE00605,8,8.171254,58.064516,prototype
PE00605,9,6.85331,69.230769,prototype
PE00605,10,5.798954,81.818182,prototype
PE00605,11,5.535365,85.714286,prototype
PE00605,12,5.798954,81.818182,prototype
PE00605,13,5.535365,85.714286,prototype
PE00605,14,5.535365,85.714286,prototype
PE00605,15,5.693519,83.333333,prototype
PE00605,16,6.220696,76.271186,prototype
PE00605,17,7.644076,62.068966,prototype
PE00605,18,8.434843,56.25,prototype
PE00605,19,6.85331,69.230769,prototype
PE00605,20,5.90439,80.357143,prototype
PE00605,21,5.271777,90.0,prototype
PE00605,22,5.008188,94.736842,prototype
PE00606,6,5.798954,81.818182,prototype
PE00606,7,7.116898,66.666667,prototype
PE00606,8,8.171254,58.064516,prototype
PE00606,9,6.85331,69.230769,prototype
PE00606,10,5.798954,81.818182,prototype
PE00606,11,5.535365,85.714286,prototype
PE00606,12,5.798954,81.818182,prototype
PE00606,13,5.535365,85.714286,prototype
PE00606,14,5.535365,85.714286,prototype
PE00606,15,5.693519,83.333333,prototype
PE00606,16,6.220696,76.271186,prototype
PE00606,17,7.644076,62.068966,prototype
PE00606,18,8.434843,56.25,prototype
PE00606,19,6.85331,69.230769,prototype
PE00606,20,5.90439,80.357143,prototype
PE00606,21,5.271777,90.0,prototype
PE00606,22,5.008188,94.736842,prototype
PE00607,6,12.898367,81.818182,prototype
PE00607,7,15.829814,66.666667,prototype
PE00607,8,18.174971,58.064516,prototype
PE00607,9,15.243524,69.230769,prototype
PE00607,10,12.898367,81.818182,prototype
PE00607,11,12.312077,85.714286,prototype
PE00607,12,12.898367,81.818182,prototype
PE00607,13,12.312077,85.714286,prototype
PE00607,14,12.312077,85.714286,prototype
PE00607,15,12.663851,83.333333,prototype
PE00607,16,13.83643,76.271186,prototype
PE00607,17,17.002393,62.068966,prototype
PE00607,18,18.761261,56.25,prototype
PE00607,19,15.243524,69.230769,prototype
PE00607,20,13.132883,80.357143,prototype
PE00607,21,11.725788,90.0,prototype
PE00607,22,11.139499,94.736842,prototype
PE00608,6,12.898367,81.818182,prototype
PE00608,7,15.829814,66.666667,prototype
PE00608,8,18.174971,58.064516,prototype
PE00608,9,15.243524,69.230769,prototype
PE00608,10,12.898367,81.818182,prototype
PE00608,11,12.312077,85.714286,prototype
PE00608,12,12.898367,81.818182,prototype
PE00608,13,12.312077,85.714286,prototype
PE00608,14,12.312077,85.714286,prototype
PE00608,15,12.663851,83.333333,prototype
PE00608,16,13.83643,76.271186,prototype
PE00608,17,17.002393,62.068966,prototype
PE00608,18,18.761261,56.25,prototype
PE00608,19,15.243524,69.230769,prototype
PE00608,20,13.132883,80.357143,prototype
PE00608,21,11.725788,90.0,prototype
PE00608,22,11.139499,94.736842,prototype
PE00609,6,2.738094,81.818182,prototype
PE00609,7,3.360389,66.666667,prototype
PE00609,8,3.858224,58.064516,prototype
PE00609,9,3.23593,69.230769,prototype
PE00609,10,2.738094,81.818182,prototype
PE00609,11,2.613636,85.714286,prototype
PE00609,12,2.738094,81.818182,prototype
PE00609,13,2.613636,85.714286,prototype
PE00609,14,2.613636,85.714286,prototype
PE00609,15,2.688311,83.333333,prototype
PE00609,16,2.937228,76.271186,prototype
PE00609,17,3.609306,62.068966,prototype
PE00609,18,3.982683,56.25,prototype
PE00609,19,3.23593,69.230769,prototype
PE00609,20,2.787878,80.357143,prototype
PE00609,21,2.489177,90.0,prototype
PE00609,22,2.364718,94.736842,prototype
PE00610,6,2.738094,81.818182,prototype
PE00610,7,3.360389,66.666667,prototype
PE00610,8,3.858224,58.064516,prototype
PE00610,9,3.23593,69.230769,prototype
PE00610,10,2.738094,81.818182,prototype
PE00610,11,2.613636,85.714286,prototype
PE00610,12,2.738094,81.818182,prototype
PE00610,13,2.613636,85.714286,prototype
PE00610,14,2.613636,85.714286,prototype
PE00610,15,2.688311,83.333333,prototype
PE00610,16,2.937228,76.271186,prototype
PE00610,17,3.609306,62.068966,prototype
PE00610,18,3.982683,56.25,prototype
PE00610,19,3.23593,69.230769,prototype
PE00610,20,2.787878,80.357143,prototype
PE00610,21,2.489177,90.0,prototype
PE00610,22,2.364718,94.736842,prototype
PE00611,6,6.96117,81.818182,prototype
PE00611,7,8.543255,66.666667,prototype
PE00611,8,9.808922,58.064516,prototype
PE00611,9,8.226838,69.230769,prototype
PE00611,10,6.96117,81.818182,prototype
PE00611,11,6.644754,85.714286,prototype
PE00611,12,6.96117,81.818182,prototype
PE00611,13,6.644754,85.714286,prototype
PE00611,14,6.644754,85.714286,prototype
PE00611,15,6.834604,83.333333,prototype
PE00611,16,7.467437,76.271186,prototype
PE00611,17,9.176088,62.068966,prototype
PE00611,18,10.125339,56.25,prototype
PE00611,19,8.226838,69.230769,prototype
PE00611,20,7.087737,80.357143,prototype
PE00611,21,6.328337,90.0,prototype
PE00611,22,6.01192,94.736842,prototype
PE00612,6,6.96117,81.818182,prototype
PE00612,7,8.543255,66.666667,prototype
PE00612,8,9.808922,58.064516,prototype
PE00612,9,8.226838,69.230769,prototype
PE00612,10,6.96117,81.818182,prototype
PE00612,11,6.644754,85.714286,prototype
PE00612,12,6.96117,81.818182,prototype
PE00612,13,6.644754,85.714286,prototype
PE00612,14,6.644754,85.714286,prototype
PE00612,15,6.834604,83.333333,prototype
PE00612,16,7.467437,76.271186,prototype
PE00612,17,9.176088,62.068966,prototype
PE00612,18,10.125339,56.25,prototype
PE00612,19,8.226838,69.230769,prototype
PE00612,20,7.087737,80.357143,prototype
PE00612,21,6.328337,90.0,prototype
PE00612,22,6.01192,94.736842,prototype
PE00613,6,4.085921,81.818182,prototype
PE00613,7,5.014539,66.666667,prototype
PE00613,8,5.757434,58.064516,prototype
PE00613,9,4.828815,69.230769,prototype
PE00613,10,4.085921,81.818182,prototype
PE00613,11,3.900197,85.714286,prototype
PE00613,12,4.085921,81.818182,prototype
PE00613,13,3.900197,85.714286,prototype
PE00613,14,3.900197,85.714286,prototype
PE00613,15,4.011631,83.333333,prototype
PE00613,16,4.383079,76.271186,prototype
PE00613,17,5.385986,62.068966,prototype
PE00613,18,5.943157,56.25,prototype
PE00613,19,4.828815,69.230769,prototype
PE00613,20,4.16021,80.357143,prototype
PE00613,21,3.714473,90.0,prototype
PE00613,22,3.52875,94.736842,prototype
PE00614,6,4.085921,81.818182,prototype
PE00614,7,5.014539,66.666667,prototype
PE00614,8,5.757434,58.064516,prototype
PE00614,9,4.828815,69.230769,prototype
PE00614,10,4.085921,81.818182,prototype
PE00614,11,3.900197,85.714286,prototype
PE00614,12,4.085921,81.818182,prototype
PE00614,13,3.900197,85.714286,prototype
PE00614,14,3.900197,85.714286,prototype
PE00614,15,4.011631,83.333333,prototype
PE00614,16,4.383079,76.271186,prototype
PE00614,17,5.385986,62.068966,prototype
PE00614,18,5.943157,56.25,prototype
PE00614,19,4.828815,69.230769,prototype
PE00614,20,4.16021,80.357143,prototype
PE00614,21,3.714473,90.0,prototype
PE00614,22,3.52875,94.736842,prototype
PE00615,6,12.788929,81.818182,prototype
PE00615,7,15.695504,66.666667,prototype
PE00615,8,18.020764,58.064516,prototype
PE00615,9,15.114189,69.230769,prototype
PE00615,10,12.788929,81.818182,prototype
PE00615,11,12.207614,85.714286,prototype
PE00615,12,12.788929,81.818182,prototype
PE00615,13,12.207614,85.714286,prototype
PE00615,14,12.207614,85.714286,prototype
PE00615,15,12.556403,83.333333,prototype
PE00615,16,13.719033,76.271186,prototype
PE00615,17,16.858134,62.068966,prototype
PE00615,18,18.602079,56.25,prototype
PE00615,19,15.114189,69.230769,prototype
PE00615,20,13.021455,80.357143,prototype
PE00615,21,11.626299,90.0,prototype
PE00615,22,11.044984,94.736842,prototype
PE00616,6,12.788929,81.818182,prototype
PE00616,7,15.695504,66.666667,prototype
PE00616,8,18.020764,58.064516,prototype
PE00616,9,15.114189,69.230769,prototype
PE00616,10,12.788929,81.818182,prototype
PE00616,11,12.207614,85.714286,prototype
PE00616,12,12.788929,81.818182,prototype
PE00616,13,12.207614,85.714286,prototype
PE00616,14,12.207614,85.714286,prototype
PE00616,15,12.556403,83.333333,prototype
PE00616,16,13.719033,76.271186,prototype
PE00616,17,16.858134,62.068966,prototype
PE00616,18,18.602079,56.25,prototype
PE00616,19,15.114189,69.230769,prototype
PE00616,20,13.021455,80.357143,prototype
PE00616,21,11.626299,90.0,prototype
PE00616,22,11.044984,94.736842,prototype
PE00617,6,0.509291,81.818182,prototype
PE00617,7,0.625039,66.666667,prototype
PE00617,8,0.717638,58.064516,prototype
PE00617,9,0.60189,69.230769,prototype
PE00617,10,0.509291,81.818182,prototype
PE00617,11,0.486142,85.714286,prototype
PE00617,12,0.509291,81.818182,prototype
PE00617,13,0.486142,85.714286,prototype
PE00617,14,0.486142,85.714286,prototype
PE00617,15,0.500031,83.333333,prototype
PE00617,16,0.546331,76.271186,prototype
PE00617,17,0.671338,62.068966,prototype
PE00617,18,0.740787,56.25,prototype
PE00617,19,0.60189,69.230769,prototype
PE00617,20,0.518551,80.357143,prototype
PE00617,21,0.462992,90.0,prototype
PE00617,22,0.439842,94.736842,prototype
PE00618,6,0.509291,81.818182,prototype
PE00618,7,0.625039,66.666667,prototype
PE00618,8,0.717638,58.064516,prototype
PE00618,9,0.60189,69.230769,prototype
PE00618,10,0.509291,81.818182,prototype
PE00618,11,0.486142,85.714286,prototype
PE00618,12,0.509291,81.818182,prototype
PE00618,13,0.486142,85.714286,prototype
PE00618,14,0.486142,85.714286,prototype
PE00618,15,0.500031,83.333333,prototype
PE00618,16,0.546331,76.271186,prototype
PE00618,17,0.671338,62.068966,prototype
PE00618,18,0.740787,56.25,prototype
PE00618,19,0.60189,69.230769,prototype
PE00618,20,0.518551,80.357143,prototype
PE00618,21,0.462992,90.0,prototype
PE00618,22,0.439842,94.736842,prototype
PE00619,6,12.341092,81.818182,prototype
PE00619,7,15.145886,66.666667,prototype
PE00619,8,17.389721,58.064516,prototype
PE00619,9,14.584927,69.230769,prototype
PE00619,10,12.341092,81.818182,prototype
PE00619,11,11.780133,85.714286,prototype
PE00619,12,12.341092,81.818182,prototype
PE00619,13,11.780133,85.714286,prototype
PE00619,14,11.780133,85.714286,prototype
PE00619,15,12.116709,83.333333,prototype
PE00619,16,13.238626,76.271186,prototype
PE00619,17,16.267803,62.068966,prototype
PE00619,18,17.950679,56.25,prototype
PE00619,19,14.584927,69.230769,prototype
PE00619,20,12.565476,80.357143,prototype
PE00619,21,11.219175,90.0,prototype
