from_node,to_node,hour,travel_time_min,distance_km
C033,C048,15,168.43524,231.574429
C033,C049,15,193.357637,266.187179
C033,C050,15,36.821171,48.780361
C034,D01,15,97.335661,103.857874
C034,D02,15,125.452976,142.893687
C034,D03,15,214.838398,273.279406
C034,D04,15,307.184578,323.157744
C034,D05,15,306.479235,409.03443
C034,C001,15,272.057036,375.498821
C034,C002,15,213.530991,272.573245
C034,C003,15,316.793916,437.622887
C034,C004,15,198.544806,273.401871
C034,C005,15,96.786644,110.43389
C034,C006,15,83.873424,114.128905
C034,C007,15,178.032127,244.906018
C034,C008,15,264.278582,309.602626
C034,C009,15,75.077788,101.919006
C034,C010,15,102.768144,140.37245
C034,C011,15,156.296687,214.707836
C034,C012,15,83.343726,113.398601
C034,C013,15,179.713205,225.611604
C034,C014,15,199.755898,254.087492
C034,C015,15,217.749634,300.067679
C034,C016,15,134.787653,184.847229
C034,C017,15,37.41268,49.607488
C034,C018,15,39.373037,47.254469
C034,C019,15,249.687802,322.790996
C034,C020,15,86.987329,118.456476
C034,C021,15,136.775964,187.611924
C034,C022,15,243.660965,336.051759
C034,C023,15,143.522131,179.628684
C034,C024,15,311.444472,430.192123
C034,C025,15,92.245258,104.77172
C034,C026,15,165.09129,205.946096
C034,C027,15,118.065992,161.619233
C034,C028,15,193.614935,266.548036
C034,C029,15,124.124331,149.047249
C034,C030,15,96.691407,131.938556
C034,C031,15,220.018616,303.212111
C034,C032,15,285.357608,372.332604
C034,C033,15,179.835517,225.778856
C034,C035,15,137.291455,188.323747
C034,C036,15,166.682437,229.140887
C034,C037,15,58.504553,78.897417
C034,C038,15,276.030409,381.011829
C034,C039,15,208.71763,265.89298
C034,C040,15,198.242469,272.974519
C034,C041,15,132.282647,181.365638
C034,C042,15,75.32744,102.266341
C034,C043,15,106.048893,144.933932
C034,C044,15,92.089792,125.540944
C034,C045,15,113.621582,155.427471
C034,C046,15,45.236204,60.472029
C034,C047,15,124.780625,149.316027
C034,C048,15,292.853725,346.928995
C034,C049,15,160.324419,220.310652
C034,C050,15,145.794629,178.50019
C035,D01,15,167.680483,201.554804
C035,D02,15,130.03687,149.255995
C035,D03,15,251.385652,345.670406
C035,D04,15,294.980045,383.367533
C035,D05,15,180.891499,234.611917
C035,C001,15,137.549675,188.678828
C035,C002,15,250.078245,344.964245
C035,C003,15,191.20618,263.200374
C035,C004,15,325.195367,428.309821
C035,C005,15,181.056127,227.470623
C035,C006,15,154.218246,211.825835
C035,C007,15,43.524766,58.086025
C035,C008,15,227.431359,258.421712
C035,C009,15,207.122622,285.310393
C035,C010,15,54.789483,73.731209
C035,C011,15,81.049815,110.203188
C035,C012,15,191.488114,263.594927
C035,C013,15,165.299609,227.223646
C035,C014,15,284.025381,371.124224
C035,C015,15,83.242273,113.247686
C035,C016,15,261.438214,339.755179
C035,C017,15,149.761496,205.643298
C035,C018,15,123.64252,164.291202
C035,C019,15,231.080424,318.57834
C035,C020,15,92.388227,125.953509
C035,C021,15,142.176862,195.108957
C035,C022,15,121.843531,166.865775
C035,C023,15,275.566965,363.020071
C035,C024,15,185.856736,255.76961
C035,C025,15,176.514741,221.808453
C035,C026,15,249.360773,322.982829
C035,C027,15,82.985944,112.892729
C035,C028,15,128.873807,176.625587
C035,C029,15,208.393814,266.083982
C035,C030,15,175.545491,241.453906
C035,C031,15,98.201182,134.026127
C035,C032,15,266.75023,368.119948
C035,C033,15,216.382771,298.169856
C035,C034,15,137.291455,188.323748
C035,C036,15,293.332998,384.048837
C035,C037,15,81.57118,110.930185
C035,C038,15,150.442673,206.589316
C035,C039,15,190.110252,261.680324
C035,C040,15,63.735108,86.154526
C035,C041,15,106.578005,145.660532
C035,C042,15,111.847996,152.985125
C035,C043,15,238.093727,328.325319
C035,C044,15,97.49069,133.037977
C035,C045,15,73.221168,99.33049
C035,C046,15,177.281038,243.863416
C035,C047,15,209.050108,266.35276
C035,C048,15,210.368627,289.813973
C035,C049,15,25.817058,33.49066
C035,C050,15,199.223558,274.337962
C036,D01,15,245.818025,308.018879
C036,D02,15,289.361251,370.536184
C036,D03,15,315.278183,411.445455
C036,D04,15,407.624363,461.323793
C036,D05,15,457.317472,570.819483
C036,C001,15,428.098579,571.22391
C036,C002,15,313.970776,410.739294
C036,C003,15,467.632153,599.40794
C036,C004,15,40.660886,54.110764
C036,C005,15,229.887471,284.440428
C036,C006,15,232.258079,320.210821
C036,C007,15,334.07367,440.631107
C036,C008,15,380.549843,478.46436
C036,C009,15,94.381373,128.721655
C036,C010,15,258.809687,336.097539
C036,C011,15,312.33823,410.432925
C036,C012,15,162.331261,223.095626
C036,C013,15,291.771612,355.161809
C036,C014,15,227.104685,313.055424
C036,C015,15,373.791177,495.792768
C036,C016,15,34.676562,45.796162
C036,C017,15,201.320955,277.249985
C036,C018,15,172.473864,221.261007
C036,C019,15,361.746209,452.341201
C036,C020,15,243.028872,314.181565
C036,C021,15,292.817507,383.337013
C036,C022,15,394.499202,497.836812
C036,C023,15,96.296906,126.681578
C036,C024,15,430.860837,548.335688
C036,C025,15,119.594045,163.739652
C036,C026,15,192.440077,264.914028
C036,C027,15,281.974267,389.26173
C036,C028,15,328.359695,405.971925
C036,C029,15,151.473118,208.015181
C036,C030,15,199.896049,259.307234
C036,C031,15,369.435599,463.023201
C036,C032,15,397.416015,501.882809
C036,C033,15,291.893924,355.329061
C036,C034,15,166.682437,229.140887
C036,C035,15,293.332998,384.048836
C036,C037,15,214.546096,274.622506
C036,C038,15,426.868646,542.796882
C036,C039,15,320.776037,395.443185
C036,C040,15,354.284012,468.699608
C036,C041,15,288.32419,377.090727
C036,C042,15,239.235715,329.908838
C036,C043,15,125.352478,171.736581
C036,C044,15,248.131335,321.266033
C036,C045,15,269.663125,351.15256
C036,C046,15,124.223739,170.169054
C036,C047,15,257.881452,323.322565
C036,C048,15,406.34878,514.291235
C036,C049,15,316.365962,416.035742
C036,C050,15,257.853036,308.050395
C037,D01,15,149.641133,176.498718
C037,D02,15,114.576987,127.783856
C037,D03,15,220.320979,280.889808
C037,D04,15,276.106993,357.154884
C037,D05,15,250.75896,331.640867
C037,C001,15,216.336761,298.105258
C037,C002,15,219.013572,280.183647
C037,C003,15,261.073641,360.229324
C037,C004,15,246.408465,318.88349
C037,C005,15,102.269225,118.044292
C037,C006,15,136.178896,186.769749
C037,C007,15,122.311852,167.512455
C037,C008,15,208.558307,232.209063
C037,C009,15,128.33572,175.884062
C037,C010,15,47.047869,62.978887
C037,C011,15,100.576412,137.314273
C037,C012,15,136.601658,187.363657
C037,C013,15,145.496377,199.719079
C037,C014,15,205.238479,261.697894
C037,C015,15,162.029359,222.674116
C037,C016,15,182.651312,230.328848
C037,C017,15,89.718152,122.248332
C037,C018,15,44.855618,54.864871
C037,C019,15,212.207372,292.365691
C037,C020,15,31.267054,41.062913
C037,C021,15,81.055689,110.218361
C037,C022,15,187.94069,258.658196
C037,C023,15,196.780063,253.59374
C037,C024,15,255.724197,352.79856
C037,C025,15,97.727839,112.382122
C037,C026,15,170.573871,213.556498
C037,C027,15,100.2312,112.222608
C037,C028,15,137.89466,189.154473
C037,C029,15,129.606912,156.657651
C037,C030,15,148.996879,204.5794
C037,C031,15,164.298341,225.818548
C037,C032,15,247.877178,341.907299
C037,C033,15,185.318098,233.389258
C037,C034,15,58.504553,78.897417
C037,C035,15,81.57118,110.930184
C037,C036,15,214.546096,274.622506
C037,C038,15,220.310134,303.618266
C037,C039,15,171.2372,235.467675
C037,C040,15,142.522194,195.580956
C037,C041,15,76.562372,103.972075
C037,C042,15,96.388113,131.512986
C037,C043,15,159.306825,218.898988
C037,C044,15,36.369517,48.147381
C037,C045,15,57.901307,78.033908
C037,C046,15,98.494136,134.437085
C037,C047,15,130.263206,156.926429
C037,C048,15,237.13345,269.535432
C037,C049,15,104.604144,142.91709
C037,C050,15,151.27721,186.110592
C038,D01,15,315.339062,406.640366
C038,D02,15,277.695449,354.341557
C038,D03,15,223.957987,307.580627
C038,D04,15,201.43129,253.442903
C038,D05,15,33.223022,29.521009
C038,C001,15,122.391696,167.63028
C038,C002,15,222.65058,306.874466
C038,C003,15,43.537703,58.109466
C038,C004,15,458.731015,587.057866
C038,C005,15,220.803063,304.314043
C038,C006,15,301.876825,416.911397
C038,C007,15,159.249597,181.727211
C038,C008,15,88.487349,120.5436
C038,C009,15,345.861576,477.998474
C038,C010,15,202.448062,278.816771
C038,C011,15,122.524784,167.811511
C038,C012,15,339.146693,468.680489
C038,C013,15,137.871944,189.133867
C038,C014,15,273.051719,329.164895
C038,C015,15,69.992836,94.84989
C038,C016,15,394.973862,498.503224
C038,C017,15,297.420075,410.72886
C038,C018,15,262.381474,356.979283
C038,C019,15,137.531669,188.65371
C038,C020,15,193.34593,266.176741
C038,C021,15,158.12227,217.259559
C038,C022,15,35.149552,46.461672
C038,C023,15,414.305919,555.708152
C038,C024,15,38.188259,50.678702
C038,C025,15,310.050389,380.556498
C038,C026,15,234.428569,277.882854
C038,C027,15,230.644523,317.978291
C038,C028,15,101.446142,138.535808
C038,C029,15,278.173582,336.282193
C038,C030,15,323.20407,446.539468
C038,C031,15,70.233493,95.186315
C038,C032,15,173.201475,238.195318
C038,C033,15,188.955106,260.080077
C038,C034,15,276.030409,381.011829
C038,C035,15,150.442673,206.589316
C038,C036,15,426.868646,542.796882
C038,C037,15,220.310134,303.618266
C038,C039,15,148.265865,203.567319
C038,C040,15,131.805926,146.11973
C038,C041,15,148.052974,203.268855
C038,C042,15,259.506575,358.070687
C038,C043,15,376.832681,521.0134
C038,C044,15,186.731113,256.978097
C038,C045,15,220.879747,304.416052
C038,C046,15,316.019992,436.551497
C038,C047,15,192.805295,265.429861
C038,C048,15,62.70015,84.723065
C038,C049,15,127.41754,174.606641
C038,C050,15,171.795893,236.248183
C039,D01,15,299.85421,363.494281
C039,D02,15,265.36418,337.211942
C039,D03,15,117.865378,160.22693
C039,D04,15,107.650709,123.189247
C039,D05,15,142.712602,180.421491
C039,C001,15,232.925457,321.146541
C039,C002,15,116.557971,159.520769
C039,C003,15,156.200911,214.583292
C039,C004,15,352.638406,439.704169
C039,C005,15,114.710454,156.960346
C039,C006,15,286.391973,373.765312
C039,C007,15,229.6547,316.460896
C039,C008,15,62.554722,84.523213
C039,C009,15,249.044248,295.822498
C039,C010,15,197.835062,272.406973
C039,C011,15,158.422061,217.66599
C039,C012,15,286.814735,374.35922
C039,C013,15,31.779335,41.78017
C039,C014,15,166.95911,181.811198
C039,C015,15,180.526597,248.366151
C039,C016,15,288.881253,351.149527
C039,C017,15,239.931229,309.243895
C039,C018,15,172.127979,220.141883
C039,C019,15,43.751088,58.400054
C039,C020,15,151.544673,208.116591
C039,C021,15,92.955859,126.747804
C039,C022,15,130.313143,178.630475
C039,C023,15,317.488591,373.532176
C039,C024,15,112.865716,154.394541
C039,C025,15,203.95778,233.202801
C039,C026,15,128.33596,130.529157
C039,C027,15,251.018393,321.650694
C039,C028,15,64.884767,87.75327
C039,C029,15,172.080973,188.928496
C039,C030,15,299.209956,391.574963
C039,C031,15,105.24954,143.816864
C039,C032,15,79.420894,107.941662
C039,C033,15,82.862497,112.72638
C039,C034,15,208.71763,265.89298
C039,C035,15,190.110252,261.680323
C039,C036,15,320.776037,395.443185
C039,C037,15,171.2372,235.467675
C039,C038,15,148.265865,203.567319
C039,C040,15,205.003169,282.361515
C039,C041,15,163.231333,224.347061
C039,C042,15,247.175306,340.941072
C039,C043,15,280.015353,338.837424
C039,C044,15,137.658179,188.827506
C039,C045,15,208.6885,287.461994
C039,C046,15,248.707213,321.432648
C039,C047,15,86.712686,118.076164
C039,C048,15,88.353659,120.350088
C039,C049,15,167.085118,229.697648
C039,C050,15,65.703284,88.894486
C040,D01,15,228.631497,286.205576
C040,D02,15,190.987884,233.906767
C040,D03,15,266.278569,366.351597
C040,D04,15,309.872962,404.048724
C040,D05,15,162.254752,174.142331
C040,C001,15,118.912928,128.209242
C040,C002,15,264.971162,365.645436
C040,C003,15,172.569433,202.730788
C040,C004,15,386.146381,512.960593
C040,C005,15,242.007141,312.121395
C040,C006,15,215.16926,296.476607
C040,C007,15,27.443671,35.607481
C040,C008,15,217.519079,265.164922
C040,C009,15,268.073636,369.961165
C040,C010,15,115.740497,158.381981
C040,C011,15,95.942732,130.884379
C040,C012,15,252.439128,348.245699
C040,C013,15,180.192526,247.904837
C040,C014,15,315.372301,387.935865
C040,C015,15,64.605526,52.7781
C040,C016,15,322.389228,424.405951
C040,C017,15,210.71251,290.29407
C040,C018,15,184.593534,248.941974
C040,C019,15,245.973341,339.259531
C040,C020,15,153.339241,210.604281
C040,C021,15,163.268428,224.399383
C040,C022,15,114.806652,122.507118
C040,C023,15,336.517979,447.670843
C040,C024,15,167.219989,195.300024
C040,C025,15,237.465755,306.459225
C040,C026,15,276.749151,336.653824
C040,C027,15,143.936958,197.543501
C040,C028,15,143.766724,197.306778
C040,C029,15,269.344828,350.734754
C040,C030,15,236.496505,326.104678
C040,C031,15,113.094099,154.707318
C040,C032,15,281.643147,388.801139
C040,C033,15,231.275688,318.851047
C040,C034,15,198.242469,272.97452
C040,C035,15,63.735108,86.154526
C040,C036,15,354.284012,468.699609
C040,C037,15,142.522194,195.580957
C040,C038,15,131.805926,146.11973
C040,C039,15,205.003169,282.361515
C040,C041,15,121.470922,166.341723
C040,C042,15,172.79901,237.635897
C040,C043,15,299.044741,412.976091
C040,C044,15,158.441704,217.688749
C040,C045,15,134.172182,183.981262
C040,C046,15,238.232052,328.514188
C040,C047,15,235.125877,324.200831
C040,C048,15,191.73188,229.344387
C040,C049,15,40.709975,54.171851
C040,C050,15,214.116475,295.019153
C041,D01,15,208.332965,258.015151
C041,D02,15,170.689352,205.716342
C041,D03,15,223.576553,307.045225
C041,D04,15,268.101126,346.03427
C041,D05,15,178.5018,231.291456
C041,C001,15,195.285489,268.866025
C041,C002,15,222.269146,306.339064
C041,C003,15,188.816481,259.879913
C041,C004,15,320.186559,421.351711
C041,C005,15,176.047319,220.512513
C041,C006,15,194.870728,268.286182
C041,C007,15,146.122453,200.441104
C041,C008,15,200.55244,221.088449
C041,C009,15,202.113814,278.352283
C041,C010,15,103.160234,140.911373
C041,C011,15,28.319252,36.964862
C041,C012,15,210.379752,289.831878
C041,C013,15,137.49051,188.598465
C041,C014,15,272.670285,328.629493
C041,C015,15,140.978087,193.434883
C041,C016,15,256.429406,332.797069
C041,C017,15,163.496246,224.716553
C041,C018,15,118.633712,157.333092
C041,C019,15,204.201505,281.245077
C041,C020,15,48.080426,64.413464
C041,C021,15,73.049822,99.097747
C041,C022,15,115.68353,158.308785
C041,C023,15,270.558157,356.061961
C041,C024,15,183.467037,252.449149
C041,C025,15,171.505933,214.850343
C041,C026,15,234.047135,277.347452
C041,C027,15,156.343565,190.155094
C041,C028,15,122.713806,168.068597
C041,C029,15,203.385006,259.125872
C041,C030,15,216.197973,297.914253
C041,C031,15,92.041181,125.469137
C041,C032,15,239.871311,330.786685
C041,C033,15,188.573672,259.544675
C041,C034,15,132.282647,181.365638
C041,C035,15,106.578005,145.660532
C041,C036,15,288.32419,377.090727
C041,C037,15,76.562372,103.972075
C041,C038,15,148.052974,203.268855
C041,C039,15,163.231333,224.347061
C041,C040,15,121.470922,166.341723
C041,C042,15,152.500478,209.445472
C041,C043,15,233.084919,321.367209
C041,C044,15,70.029847,94.887374
C041,C045,15,114.013672,155.966394
C041,C046,15,172.27223,236.905306
C041,C047,15,192.423861,264.894459
C041,C048,15,207.978928,286.493512
C041,C049,15,83.552871,113.677856
C041,C050,15,171.414459,235.712781
C042,D01,15,58.607801,50.068691
C042,D02,15,52.90085,42.126358
C042,D03,15,283.966757,369.289174
C042,D04,15,352.045099,462.62828
C042,D05,15,289.955401,386.093287
C042,C001,15,246.613577,340.160198
C042,C002,15,282.65935,368.583013
C042,C003,15,300.270082,414.681744
C042,C004,15,271.098084,374.169822
C042,C005,15,165.915003,206.443658
C042,C006,15,45.145564,60.339722
C042,C007,15,152.588668,209.567395
C042,C008,15,284.496413,337.682459
C042,C009,15,147.631066,202.686957
C042,C010,15,73.076613,99.133727
C042,C011,15,176.514518,242.78767
C042,C012,15,82.415432,112.108814
C042,C013,15,221.434483,305.192475
C042,C014,15,268.884257,350.097259
C042,C015,15,192.306175,264.729056
C042,C016,15,207.340931,285.61518
C042,C017,15,40.688814,54.157185
C042,C018,15,108.501396,143.264237
C042,C019,15,288.145478,397.839087
C042,C020,15,107.20516,146.53631
C042,C021,15,156.993795,215.691758
C042,C022,15,230.907433,318.347144
C042,C023,15,216.075409,280.396635
C042,C024,15,294.920638,407.25098
C042,C025,15,161.373617,200.781488
C042,C026,15,234.219649,301.955864
C042,C027,15,45.513866,60.851904
C042,C028,15,213.832766,294.627869
C042,C029,15,193.25269,245.057017
C042,C030,15,66.472809,89.967793
C042,C031,15,207.265084,285.507496
C042,C032,15,323.815284,447.380695
C042,C033,15,248.963876,321.788624
C042,C034,15,75.32744,102.266341
C042,C035,15,111.847996,152.985124
C042,C036,15,239.235715,329.908838
C042,C037,15,96.388113,131.512986
C042,C038,15,259.506575,358.070686
C042,C039,15,247.175306,340.941071
C042,C040,15,172.79901,237.635896
C042,C041,15,152.500478,209.445472
C042,C043,15,178.602171,245.701883
C042,C044,15,112.307623,153.620778
C042,C045,15,41.321454,55.010138
C042,C046,15,117.789482,161.23998
C042,C047,15,193.908984,245.325795
C042,C048,15,313.071556,375.008828
C042,C049,15,134.88096,184.972029
C042,C050,15,214.922988,274.509958
C043,D01,15,185.184481,223.811924
C043,D02,15,228.727707,286.329229
C043,D03,15,274.517499,354.839694
C043,D04,15,366.863679,404.718032
C043,D05,15,407.281507,549.036001
C043,C001,15,372.859308,515.500392
C043,C002,15,273.210092,354.133533
C043,C003,15,417.596188,577.624458
C043,C004,15,95.869924,108.756666
C043,C005,15,189.126787,227.834667
C043,C006,15,171.624535,236.003866
C043,C007,15,278.834399,384.907589
C043,C008,15,339.789159,421.858599
C043,C009,15,33.747829,44.5147
C043,C010,15,203.570416,280.374021
C043,C011,15,257.098959,354.709407
C043,C012,15,101.697717,138.888671
C043,C013,15,251.010928,298.556048
C043,C014,15,186.344001,256.449663
C043,C015,15,318.551906,440.06925
C043,C016,15,93.457694,127.442923
C043,C017,15,140.687411,193.04303
C043,C018,15,131.71318,164.655246
C043,C019,15,320.985525,395.73544
C043,C020,15,187.789601,258.458047
C043,C021,15,237.578236,327.613495
C043,C022,15,344.463237,476.05333
C043,C023,15,40.251136,36.19516
C043,C024,15,390.100153,491.729927
C043,C025,15,78.833361,107.133891
C043,C026,15,151.679393,208.308267
C043,C027,15,221.340723,305.054775
C043,C028,15,287.599011,349.366164
C043,C029,15,110.712434,151.40942
C043,C030,15,139.262505,175.100279
C043,C031,15,320.820888,443.213682
C043,C032,15,356.655331,445.277048
C043,C033,15,251.13324,298.7233
C043,C034,15,106.048893,144.933932
C043,C035,15,238.093727,328.325318
C043,C036,15,125.352478,171.736581
C043,C037,15,159.306825,218.898988
C043,C038,15,376.832681,521.0134
C043,C039,15,280.015353,338.837424
C043,C040,15,299.044741,412.97609
C043,C041,15,233.084919,321.367209
C043,C042,15,178.602171,245.701883
C043,C044,15,192.892064,265.542515
C043,C045,15,214.423854,295.429042
C043,C046,15,63.590195,85.962099
C043,C047,15,217.120768,266.716804
C043,C048,15,365.588096,457.685474
C043,C049,15,261.126691,360.312224
C043,C050,15,217.092352,251.444634
C044,D01,15,168.14011,202.190457
C044,D02,15,130.496497,149.891648
C044,D03,15,198.003399,271.52567
C044,D04,15,242.527972,310.514715
C044,D05,15,217.179939,285.000698
C044,C001,15,232.256271,320.21305
C044,C002,15,196.695992,270.819509
C044,C003,15,227.49462,313.589155
C044,C004,15,279.993704,365.527017
C044,C005,15,135.854464,164.687819
C044,C006,15,154.677873,212.461488
C044,C007,15,138.231362,189.620247
C044,C008,15,174.979286,185.568894
C044,C009,15,161.920959,222.527589
C044,C010,15,62.967379,85.086679
C044,C011,15,66.997391,90.674104
C044,C012,15,170.186897,234.007184
C044,C013,15,111.917356,153.07891
C044,C014,15,238.823718,308.341421
C044,C015,15,177.948869,244.781908
C044,C016,15,216.236551,276.972375
C044,C017,15,123.303391,168.891859
C044,C018,15,78.440857,101.508398
C044,C019,15,178.628351,245.725522
C044,C020,15,39.95735,53.130129
C044,C021,15,47.476668,63.578192
C044,C022,15,154.361669,212.018027
C044,C023,15,230.365302,300.237267
C044,C024,15,222.145176,306.158391
C044,C025,15,131.313078,159.025649
C044,C026,15,204.15911,260.200025
C044,C027,15,116.15071,134.3304
C044,C028,15,104.315639,142.514304
C044,C029,15,163.192151,203.301178
C044,C030,15,176.005118,242.089559
C044,C031,15,130.71932,179.178379
C044,C032,15,214.298157,295.26713
C044,C033,15,163.000518,224.02512
C044,C034,15,92.089792,125.540944
C044,C035,15,97.49069,133.037976
C044,C036,15,248.131335,321.266033
C044,C037,15,36.369517,48.147381
C044,C038,15,186.731113,256.978097
C044,C039,15,137.658179,188.827506
C044,C040,15,158.441704,217.688748
C044,C041,15,70.029847,94.887374
C044,C042,15,112.307623,153.620778
C044,C043,15,192.892064,265.542515
C044,C045,15,73.820817,100.1417
C044,C046,15,132.079375,181.080612
C044,C047,15,163.848445,203.569956
C044,C048,15,203.554429,222.895263
C044,C049,15,120.523654,165.024882
C044,C050,15,145.841305,200.193226
C045,D01,15,97.153941,103.579817
C045,D02,15,59.510328,51.281008
C045,D03,15,269.03372,370.160158
C045,D04,15,313.558293,409.149203
C045,D05,15,251.328573,332.438652
C045,C001,15,207.986749,286.505563
C045,C002,15,267.726313,369.453997
C045,C003,15,261.643254,361.027109
C045,C004,15,301.525494,395.413544
C045,C005,15,157.386254,194.574346
C045,C006,15,83.691704,113.850848
C045,C007,15,113.96184,155.91276
C045,C008,15,246.009607,284.203382
C045,C009,15,183.452749,252.414116
C045,C010,15,34.491266,45.536704
C045,C011,15,138.027712,189.308592
C045,C012,15,120.961572,165.61994
C045,C013,15,182.947677,251.713398
C045,C014,15,260.355508,338.227947
C045,C015,15,153.679347,211.074421
C045,C016,15,237.768341,306.858902
C045,C017,15,79.234954,107.668311
C045,C018,15,99.972647,131.394925
C045,C019,15,249.658672,344.36001
C045,C020,15,68.718354,93.057232
C045,C021,15,118.506989,162.21268
C045,C022,15,192.280605,264.69251
C045,C023,15,251.897092,330.123794
C045,C024,15,256.29381,353.596345
C045,C025,15,152.844868,188.912176
C045,C026,15,225.6909,290.086552
C045,C027,15,52.123344,70.006554
C045,C028,15,175.34596,241.148792
C045,C029,15,184.723941,233.187705
C045,C030,15,105.018949,143.478919
C045,C031,15,168.638256,231.852862
C045,C032,15,285.328478,393.901618
C045,C033,15,234.030839,322.659608
C045,C034,15,113.621582,155.427471
C045,C035,15,73.221168,99.330489
C045,C036,15,269.663125,351.15256
C045,C037,15,57.901307,78.033908
C045,C038,15,220.879747,304.416051
C045,C039,15,208.6885,287.461994
C045,C040,15,134.172182,183.981261
C045,C041,15,114.013672,155.966394
C045,C042,15,41.321454,55.010138
C045,C043,15,214.423854,295.429042
C045,C044,15,73.820817,100.1417
C045,C046,15,153.611165,210.967139
C045,C047,15,185.380235,233.456483
C045,C048,15,274.58475,321.529751
C045,C049,15,96.254132,131.317395
C045,C050,15,206.394239,262.640646
C046,D01,15,124.371792,139.350021
C046,D02,15,167.915018,201.867326
C046,D03,15,254.827981,328.819074
C046,D04,15,347.174161,378.697412
C046,D05,15,346.468818,464.574098
C046,C001,15,312.046619,431.038489
C046,C002,15,253.520574,328.112913
C046,C003,15,356.783499,493.162555
C046,C004,15,156.086108,214.430038
C046,C005,15,136.776227,165.973558
C046,C006,15,110.811846,151.541963
C046,C007,15,218.02171,300.445686
C046,C008,15,304.268165,365.142293
C046,C009,15,32.61909,42.947173
C046,C010,15,142.757727,195.912118
C046,C011,15,196.28627,270.247504
C046,C012,15,40.885028,54.426768
C046,C013,15,219.702788,281.151272
C046,C014,15,185.215262,254.882136
C046,C015,15,257.739217,355.607347
C046,C016,15,92.328955,125.875396
C046,C017,15,79.874722,108.581127
C046,C018,15,79.36262,102.794137
C046,C019,15,289.677385,378.330664
C046,C020,15,126.976912,173.996144
C046,C021,15,176.765547,243.151592
C046,C022,15,283.650548,391.591427
C046,C023,15,101.063433,120.656851
C046,C024,15,351.434055,485.731791
C046,C025,15,77.704622,105.566364
C046,C026,15,150.550654,206.74074
C046,C027,15,160.528034,220.592872
C046,C028,15,233.604518,322.087703
C046,C029,15,109.583695,149.841893
C046,C030,15,78.449816,90.638376
C046,C031,15,260.008199,358.751779
C046,C032,15,325.347191,427.872272
C046,C033,15,219.8251,281.318524
C046,C034,15,45.236204,60.472029
C046,C035,15,177.281038,243.863415
C046,C036,15,124.223739,170.169054
C046,C037,15,98.494136,134.437085
C046,C038,15,316.019992,436.551497
C046,C039,15,248.707213,321.432648
C046,C040,15,238.232052,328.514187
C046,C041,15,172.27223,236.905306
C046,C042,15,117.789482,161.23998
C046,C043,15,63.590195,85.962099
C046,C044,15,132.079375,181.080612
C046,C045,15,153.611165,210.967139
C046,C047,15,164.770208,204.855695
C046,C048,15,332.843308,402.468662
C046,C049,15,200.314002,275.85032
C046,C050,15,185.784212,234.039858
C047,D01,15,215.917205,246.917328
C047,D02,15,242.055915,283.206431
C047,D03,15,92.833454,125.46259
C047,D04,15,185.179634,175.340928
C047,D05,15,223.254121,293.452462
C047,C001,15,263.048165,362.985857
C047,C002,15,91.526047,124.756429
C047,C003,15,233.568802,322.040919
C047,C004,15,289.743821,367.583549
C047,C005,15,30.773449,40.383393
C047,C006,15,202.454968,257.188359
C047,C007,15,249.79078,322.93503
C047,C008,15,146.486492,201.097339
C047,C009,15,186.149663,223.701878
C047,C010,15,174.526797,218.401462
C047,C011,15,188.544769,259.505306
C047,C012,15,202.87773,257.782267
C047,C013,15,57.708261,77.794788
C047,C014,15,106.653402,98.05549
C047,C015,15,210.649305,290.205467
C047,C016,15,225.986668,279.028907
C047,C017,15,155.994224,192.666942
C047,C018,15,88.190974,103.56493
C047,C019,15,127.682858,174.97418
C047,C020,15,158.745982,196.485488
C047,C021,15,122.148387,167.295202
C047,C022,15,160.435851,220.469791
C047,C023,15,254.594006,301.411556
C047,C024,15,196.797486,270.968667
C047,C025,15,141.063195,161.082181
C047,C026,15,68.030252,46.773449
C047,C027,15,227.710128,267.645183
C047,C028,15,94.296344,128.604904
C047,C029,15,111.775265,105.172788
C047,C030,15,215.272951,274.99801
C047,C031,15,135.372248,185.65618
C047,C032,15,163.352664,224.515788
C047,C033,15,57.830573,77.96204
C047,C034,15,124.780625,149.316027
C047,C035,15,209.050108,266.352759
C047,C036,15,257.881452,323.322565
C047,C037,15,130.263206,156.926429
C047,C038,15,192.805295,265.429861
C047,C039,15,86.712686,118.076164
C047,C040,15,235.125877,324.200831
C047,C041,15,192.423861,264.89446
C047,C042,15,193.908984,245.325795
C047,C043,15,217.120768,266.716804
C047,C044,15,163.848445,203.569956
C047,C045,15,185.380235,233.456483
C047,C046,15,164.770208,204.855695
C047,C048,15,172.285429,236.924214
C047,C049,15,197.207826,271.536964
C047,C050,15,23.789685,30.683374
C048,D01,15,368.904043,423.578508
C048,D02,15,331.26043,371.279699
C048,D03,15,203.438121,279.07498
C048,D04,15,141.519084,170.225672
C048,D05,15,57.146887,61.577237
C048,C001,15,182.31765,250.854937
C048,C002,15,202.130714,278.368819
C048,C003,15,70.635196,95.739038
C048,C004,15,438.211149,558.552219
C048,C005,15,200.283197,275.808396
C048,C006,15,355.441806,433.849539
C048,C007,15,219.175551,264.951868
C048,C008,15,28.575143,37.326369
C048,C009,15,334.616991,414.670548
C048,C010,15,262.374016,362.041428
C048,C011,15,182.450738,251.036168
C048,C012,15,370.95083,455.395235
